ANO_SAEB;CO_UF;NO_UF;DEPENDENCIA_ADM;LOCALIZACAO;CAPITAL;TX_ALFABETIZADO;MEDIA_2_LP;MEDIA_2_MT
2021;24;Rio Grande do Norte;Federal;Urbana;Interior;0;;
2021;24;Rio Grande do Norte;Federal;Rural;Total;0;;
2021;24;Rio Grande do Norte;Federal;Rural;Interior;0;;
2021;24;Rio Grande do Norte;Estadual;Total;Total;20,63;698,36;729,53
2021;24;Rio Grande do Norte;Estadual;Total;Capital;16,15;698,3;706,35
2021;24;Rio Grande do Norte;Estadual;Total;Interior;22,11;698,38;737,18
2021;24;Rio Grande do Norte;Estadual;Urbana;Total;20,78;698,92;730,46
2021;24;Rio Grande do Norte;Estadual;Urbana;Capital;16,15;698,3;706,35
2021;24;Rio Grande do Norte;Estadual;Urbana;Interior;22,37;699,14;738,74
2021;24;Rio Grande do Norte;Estadual;Rural;Total;15,79;679,53;698,52
2021;24;Rio Grande do Norte;Estadual;Rural;Interior;15,79;679,53;698,52
2021;24;Rio Grande do Norte;Municipal;Total;Total;17,2;694,94;707,22
2021;24;Rio Grande do Norte;Municipal;Total;Capital;9,53;673,81;687,52
2021;24;Rio Grande do Norte;Municipal;Total;Interior;18,68;699,01;711,02
2021;24;Rio Grande do Norte;Municipal;Urbana;Total;17,38;694,74;706,08
2021;24;Rio Grande do Norte;Municipal;Urbana;Capital;9,53;673,81;687,52
2021;24;Rio Grande do Norte;Municipal;Urbana;Interior;19,39;700,07;710,81
2021;24;Rio Grande do Norte;Municipal;Rural;Total;16,47;695,72;711,64
2021;24;Rio Grande do Norte;Municipal;Rural;Interior;16,47;695,72;711,64
2021;24;Rio Grande do Norte;Privada;Total;Total;63,52;754,25;753
2021;24;Rio Grande do Norte;Privada;Total;Capital;61,54;752,23;745,52
2021;24;Rio Grande do Norte;Privada;Total;Interior;64,79;755,55;757,78
2021;24;Rio Grande do Norte;Privada;Urbana;Total;63,63;754,31;752,91
2021;24;Rio Grande do Norte;Privada;Urbana;Capital;61,54;752,23;745,52
2021;24;Rio Grande do Norte;Privada;Urbana;Interior;64,99;755,66;757,7
2021;24;Rio Grande do Norte;Privada;Rural;Total;50;746,97;764,26
2021;24;Rio Grande do Norte;Privada;Rural;Interior;50;746,97;764,26
2021;24;Rio Grande do Norte;Total - Estadual e Municipal;Total;Total;17,78;695,52;711
2021;24;Rio Grande do Norte;Total - Estadual e Municipal;Total;Capital;11,1;679,65;692,01
2021;24;Rio Grande do Norte;Total - Estadual e Municipal;Total;Interior;19,21;698,91;715,06
2021;24;Rio Grande do Norte;Total - Estadual e Municipal;Urbana;Total;18,06;695,57;710,94
2021;24;Rio Grande do Norte;Total - Estadual e Municipal;Urbana;Capital;11,1;679,65;692,01
2021;24;Rio Grande do Norte;Total - Estadual e Municipal;Urbana;Interior;19,95;699,9;716,08
2021;24;Rio Grande do Norte;Total - Estadual e Municipal;Rural;Total;16,45;695,26;711,27
2021;24;Rio Grande do Norte;Total - Estadual e Municipal;Rural;Interior;16,45;695,26;711,27
2021;24;Rio Grande do Norte;Total - Federal, Estadual e Municipal;Total;Total;17,89;695,67;711,07
2021;24;Rio Grande do Norte;Total - Federal, Estadual e Municipal;Total;Capital;11,8;680,66;692,59
2021;24;Rio Grande do Norte;Total - Federal, Estadual e Municipal;Total;Interior;19,21;698,91;715,06
2021;24;Rio Grande do Norte;Total - Federal, Estadual e Municipal;Urbana;Total;18,19;695,75;711,02
2021;24;Rio Grande do Norte;Total - Federal, Estadual e Municipal;Urbana;Capital;11,8;680,66;692,59
2021;24;Rio Grande do Norte;Total - Federal, Estadual e Municipal;Urbana;Interior;19,95;699,9;716,08
2021;24;Rio Grande do Norte;Total - Federal, Estadual e Municipal;Rural;Total;16,45;695,26;711,27
2021;24;Rio Grande do Norte;Total - Federal, Estadual e Municipal;Rural;Interior;16,45;695,26;711,27
2021;43;Rio Grande do Sul;Total - Federal, Estadual, Municipal e Privada;Total;Total;41,99;724,04;741,78
2021;43;Rio Grande do Sul;Total - Federal, Estadual, Municipal e Privada;Total;Capital;50,14;733,73;740,46
2021;43;Rio Grande do Sul;Total - Federal, Estadual, Municipal e Privada;Total;Interior;40,85;722,69;741,96
2021;43;Rio Grande do Sul;Total - Federal, Estadual, Municipal e Privada;Urbana;Total;42,31;724,37;742,85
2021;43;Rio Grande do Sul;Total - Federal, Estadual, Municipal e Privada;Urbana;Capital;50,14;733,73;740,46
2021;43;Rio Grande do Sul;Total - Federal, Estadual, Municipal e Privada;Urbana;Interior;41,13;722,97;743,2
2021;43;Rio Grande do Sul;Total - Federal, Estadual, Municipal e Privada;Rural;Total;37,06;718,92;725,27
2021;43;Rio Grande do Sul;Total - Federal, Estadual, Municipal e Privada;Rural;Interior;37,06;718,92;725,27
2021;43;Rio Grande do Sul;Federal;Total;Total;0;;
2021;43;Rio Grande do Sul;Federal;Total;Capital;0;;
2021;43;Rio Grande do Sul;Federal;Total;Interior;0;;
2021;43;Rio Grande do Sul;Federal;Urbana;Total;0;;
2021;43;Rio Grande do Sul;Federal;Urbana;Capital;0;;
2021;43;Rio Grande do Sul;Federal;Urbana;Interior;0;;
2021;43;Rio Grande do Sul;Estadual;Total;Total;56,97;745,93;754,8
2021;43;Rio Grande do Sul;Estadual;Total;Capital;42,74;725,89;732,36
2021;43;Rio Grande do Sul;Estadual;Total;Interior;60,42;750,8;760,26
2021;43;Rio Grande do Sul;Estadual;Urbana;Total;58,06;746,76;755,83
2021;43;Rio Grande do Sul;Estadual;Urbana;Capital;42,74;725,89;732,36
2021;43;Rio Grande do Sul;Estadual;Urbana;Interior;61,97;752,09;761,82
2021;43;Rio Grande do Sul;Estadual;Rural;Total;29,63;725,21;729,14
2021;43;Rio Grande do Sul;Estadual;Rural;Interior;29,63;725,21;729,14
2021;43;Rio Grande do Sul;Municipal;Total;Total;24,63;700,6;725,49
2021;43;Rio Grande do Sul;Municipal;Total;Capital;27,85;706,48;705,75
2021;43;Rio Grande do Sul;Municipal;Total;Interior;24,45;700,27;726,59
2021;43;Rio Grande do Sul;Municipal;Urbana;Total;23,32;699;725,61
2021;43;Rio Grande do Sul;Municipal;Urbana;Capital;27,85;706,48;705,75
2021;43;Rio Grande do Sul;Municipal;Urbana;Interior;23,05;698,54;726,83
2021;43;Rio Grande do Sul;Municipal;Rural;Total;38,36;717,43;724,23
2021;43;Rio Grande do Sul;Municipal;Rural;Interior;38,36;717,43;724,23
2021;43;Rio Grande do Sul;Privada;Total;Total;81,29;774,29;780,38
2021;43;Rio Grande do Sul;Privada;Total;Capital;76,47;764,38;777,08
2021;43;Rio Grande do Sul;Privada;Total;Interior;82,97;777,75;781,53
2021;43;Rio Grande do Sul;Privada;Urbana;Total;81,29;774,3;780,38
2021;43;Rio Grande do Sul;Privada;Urbana;Capital;76,47;764,38;777,08
2021;43;Rio Grande do Sul;Privada;Urbana;Interior;82,98;777,77;781,53
2021;43;Rio Grande do Sul;Privada;Rural;Total;79,17;767,37;782,13
2021;43;Rio Grande do Sul;Privada;Rural;Interior;79,17;767,37;782,13
2021;43;Rio Grande do Sul;Total - Estadual e Municipal;Total;Total;34,73;714,76;734,65
2021;43;Rio Grande do Sul;Total - Estadual e Municipal;Total;Capital;37,2;718,67;722,46
2021;43;Rio Grande do Sul;Total - Estadual e Municipal;Total;Interior;34,47;714,34;735,96
2021;43;Rio Grande do Sul;Total - Estadual e Municipal;Urbana;Total;34,56;714,46;735,39
2021;43;Rio Grande do Sul;Total - Estadual e Municipal;Urbana;Capital;37,2;718,67;722,46
2021;43;Rio Grande do Sul;Total - Estadual e Municipal;Urbana;Interior;34,26;713,96;736,91
2021;43;Rio Grande do Sul;Total - Estadual e Municipal;Rural;Total;36,9;718,73;725,05
2021;43;Rio Grande do Sul;Total - Estadual e Municipal;Rural;Interior;36,9;718,73;725,05
2021;43;Rio Grande do Sul;Total - Federal, Estadual e Municipal;Total;Total;34,73;714,76;734,65
2021;43;Rio Grande do Sul;Total - Federal, Estadual e Municipal;Total;Capital;37,2;718,67;722,46
2021;43;Rio Grande do Sul;Total - Federal, Estadual e Municipal;Total;Interior;34,47;714,34;735,96
2021;43;Rio Grande do Sul;Total - Federal, Estadual e Municipal;Urbana;Total;34,56;714,46;735,39
2021;43;Rio Grande do Sul;Total - Federal, Estadual e Municipal;Urbana;Capital;37,2;718,67;722,46
2021;43;Rio Grande do Sul;Total - Federal, Estadual e Municipal;Urbana;Interior;34,26;713,96;736,91
2021;43;Rio Grande do Sul;Total - Federal, Estadual e Municipal;Rural;Total;36,9;718,73;725,05
2021;43;Rio Grande do Sul;Total - Federal, Estadual e Municipal;Rural;Interior;36,9;718,73;725,05
2021;33;Rio de Janeiro;Total - Federal, Estadual, Municipal e Privada;Total;Total;44,27;724,57;747,26
2021;33;Rio de Janeiro;Total - Federal, Estadual, Municipal e Privada;Total;Capital;59,05;748,52;772,16
2021;33;Rio de Janeiro;Total - Federal, Estadual, Municipal e Privada;Total;Interior;35,73;710,73;732,87
2021;33;Rio de Janeiro;Total - Federal, Estadual, Municipal e Privada;Urbana;Total;45,1;725,71;747,87
2021;33;Rio de Janeiro;Total - Federal, Estadual, Municipal e Privada;Urbana;Capital;59,05;748,52;772,16
2021;33;Rio de Janeiro;Total - Federal, Estadual, Municipal e Privada;Urbana;Interior;36,28;711,28;732,51
2021;33;Rio de Janeiro;Total - Federal, Estadual, Municipal e Privada;Rural;Total;29,86;704,93;736,67
2021;33;Rio de Janeiro;Total - Federal, Estadual, Municipal e Privada;Rural;Interior;29,86;704,93;736,67
2021;33;Rio de Janeiro;Federal;Total;Total;91,52;775,2;771,62
2021;33;Rio de Janeiro;Federal;Total;Capital;92,59;775,92;771,24
2021;33;Rio de Janeiro;Federal;Total;Interior;50;747,11;786,32
2021;33;Rio de Janeiro;Federal;Urbana;Total;91,52;775,2;771,62
2021;33;Rio de Janeiro;Federal;Urbana;Capital;92,59;775,92;771,24
2021;33;Rio de Janeiro;Federal;Urbana;Interior;50;747,11;786,32
2021;33;Rio de Janeiro;Federal;Rural;Total;0;;
2021;33;Rio de Janeiro;Federal;Rural;Interior;0;;
2021;33;Rio de Janeiro;Estadual;Total;Total;7,69;696,96;733,13
2021;33;Rio de Janeiro;Estadual;Total;Capital;7,69;696,96;733,13
2021;33;Rio de Janeiro;Estadual;Total;Interior;0;;
2021;33;Rio de Janeiro;Estadual;Urbana;Total;7,69;696,96;733,13
2021;33;Rio de Janeiro;Estadual;Urbana;Capital;7,69;696,96;733,13
2021;33;Rio de Janeiro;Estadual;Urbana;Interior;0;;
2021;33;Rio de Janeiro;Estadual;Rural;Total;0;;
2021;33;Rio de Janeiro;Estadual;Rural;Interior;0;;
2021;33;Rio de Janeiro;Municipal;Total;Total;27,02;702,41;737,58
2021;33;Rio de Janeiro;Municipal;Total;Capital;38,37;726,6;762,22
2021;33;Rio de Janeiro;Municipal;Total;Interior;21,01;689,61;724,53
2021;33;Rio de Janeiro;Municipal;Urbana;Total;27,09;702,67;738,07
2021;33;Rio de Janeiro;Municipal;Urbana;Capital;38,37;726,6;762,22
2021;33;Rio de Janeiro;Municipal;Urbana;Interior;20,36;688,38;723,65
2021;33;Rio de Janeiro;Municipal;Rural;Total;26,08;699,18;731,43
2021;33;Rio de Janeiro;Municipal;Rural;Interior;26,08;699,18;731,43
2021;33;Rio de Janeiro;Privada;Total;Total;84,45;776,29;769,83
2021;33;Rio de Janeiro;Privada;Total;Capital;100;792,17;792,45
2021;33;Rio de Janeiro;Privada;Total;Interior;73,88;765,49;754,46
2021;33;Rio de Janeiro;Privada;Urbana;Total;84,36;776,02;769,25
2021;33;Rio de Janeiro;Privada;Urbana;Capital;100;792,17;792,45
2021;33;Rio de Janeiro;Privada;Urbana;Interior;73,54;764,85;753,2
2021;33;Rio de Janeiro;Privada;Rural;Total;93,33;801,49;824,82
2021;33;Rio de Janeiro;Privada;Rural;Interior;93,33;801,49;824,82
2021;33;Rio de Janeiro;Total - Estadual e Municipal;Total;Total;27;702,41;737,57
2021;33;Rio de Janeiro;Total - Estadual e Municipal;Total;Capital;38,3;726,53;762,16
2021;33;Rio de Janeiro;Total - Estadual e Municipal;Total;Interior;21,01;689,61;724,53
2021;33;Rio de Janeiro;Total - Estadual e Municipal;Urbana;Total;27,08;702,66;738,06
2021;33;Rio de Janeiro;Total - Estadual e Municipal;Urbana;Capital;38,3;726,53;762,16
2021;33;Rio de Janeiro;Total - Estadual e Municipal;Urbana;Interior;20,36;688,38;723,65
2021;33;Rio de Janeiro;Total - Estadual e Municipal;Rural;Total;26,08;699,18;731,43
2021;33;Rio de Janeiro;Total - Estadual e Municipal;Rural;Interior;26,08;699,18;731,43
2021;33;Rio de Janeiro;Total - Federal, Estadual e Municipal;Total;Total;27,35;702,8;737,75
2021;33;Rio de Janeiro;Total - Federal, Estadual e Municipal;Total;Capital;39,11;727,27;762,29
2021;33;Rio de Janeiro;Total - Federal, Estadual e Municipal;Total;Interior;21,01;689,62;724,54
2021;33;Rio de Janeiro;Total - Federal, Estadual e Municipal;Urbana;Total;27,45;703,08;738,26
2021;33;Rio de Janeiro;Total - Federal, Estadual e Municipal;Urbana;Capital;39,11;727,27;762,29
2021;33;Rio de Janeiro;Total - Federal, Estadual e Municipal;Urbana;Interior;20,37;688,4;723,66
2021;33;Rio de Janeiro;Total - Federal, Estadual e Municipal;Rural;Total;26,08;699,18;731,43
2021;33;Rio de Janeiro;Total - Federal, Estadual e Municipal;Rural;Interior;26,08;699,18;731,43
2021;11;Rondônia;Total - Federal, Estadual, Municipal e Privada;Total;Total;31,53;709,79;720,51
2021;11;Rondônia;Total - Federal, Estadual, Municipal e Privada;Total;Capital;34,02;713,19;717,22
2021;11;Rondônia;Total - Federal, Estadual, Municipal e Privada;Total;Interior;30,3;708,11;722,14
2021;11;Rondônia;Total - Federal, Estadual, Municipal e Privada;Urbana;Total;33,82;713,36;723,76
2021;11;Rondônia;Total - Federal, Estadual, Municipal e Privada;Urbana;Capital;36,23;716,48;718,27
2021;11;Rondônia;Total - Federal, Estadual, Municipal e Privada;Urbana;Interior;32,64;711,83;726,47
2021;11;Rondônia;Total - Federal, Estadual, Municipal e Privada;Rural;Total;11,54;678,58;692,15
2021;11;Rondônia;Total - Federal, Estadual, Municipal e Privada;Rural;Capital;14,93;684,74;708,14
2021;11;Rondônia;Total - Federal, Estadual, Municipal e Privada;Rural;Interior;9,85;675,51;684,16
2021;11;Rondônia;Estadual;Total;Total;32,37;713,48;722,28
2021;11;Rondônia;Estadual;Total;Capital;46;729,14;729,03
2021;11;Rondônia;Estadual;Total;Interior;26,77;707,05;719,51
2021;11;Rondônia;Estadual;Urbana;Total;32,37;713,48;722,28
2021;11;Rondônia;Estadual;Urbana;Capital;46;729,14;729,03
2021;11;Rondônia;Estadual;Urbana;Interior;26,77;707,05;719,51
2021;11;Rondônia;Estadual;Rural;Total;0;;
2021;11;Rondônia;Estadual;Rural;Capital;0;;
2021;11;Rondônia;Estadual;Rural;Interior;0;;
2021;11;Rondônia;Municipal;Total;Total;24,41;700,71;712,4
2021;11;Rondônia;Municipal;Total;Capital;20,01;694,51;697,33
2021;11;Rondônia;Municipal;Total;Interior;26,26;703,31;718,72
2021;11;Rondônia;Municipal;Urbana;Total;26,49;704,27;715,73
2021;11;Rondônia;Municipal;Urbana;Capital;21,56;697,27;697,11
2021;11;Rondônia;Municipal;Urbana;Interior;28,57;707,23;723,59
2021;11;Rondônia;Municipal;Rural;Total;9,45;675,08;688,4
2021;11;Rondônia;Municipal;Rural;Capital;8,48;674,01;698,92
2021;11;Rondônia;Municipal;Rural;Interior;9,85;675,51;684,16
2021;11;Rondônia;Privada;Total;Total;76,72;765,52;771,45
2021;11;Rondônia;Privada;Total;Capital;75,5;768,49;777,99
2021;11;Rondônia;Privada;Total;Interior;78,43;761,39;762,37
2021;11;Rondônia;Privada;Urbana;Total;78,72;767,59;772,88
2021;11;Rondônia;Privada;Urbana;Capital;78,96;772,5;781,22
2021;11;Rondônia;Privada;Urbana;Interior;78,43;761,39;762,37
2021;11;Rondônia;Privada;Rural;Total;41,82;729,41;746,53
2021;11;Rondônia;Privada;Rural;Capital;41,82;729,41;746,53
2021;11;Rondônia;Privada;Rural;Interior;0;;
2021;11;Rondônia;Total - Estadual e Municipal;Total;Total;25,22;702;713,4
2021;11;Rondônia;Total - Estadual e Municipal;Total;Capital;22,6;697,97;700,49
2021;11;Rondônia;Total - Estadual e Municipal;Total;Interior;26,31;703,69;718,8
2021;11;Rondônia;Total - Estadual e Municipal;Urbana;Total;27,16;705,32;716,48
2021;11;Rondônia;Total - Estadual e Municipal;Urbana;Capital;24,29;700,83;700,68
2021;11;Rondônia;Total - Estadual e Municipal;Urbana;Interior;28,37;707,21;723,12
2021;11;Rondônia;Total - Estadual e Municipal;Rural;Total;9,45;675,08;688,4
2021;11;Rondônia;Total - Estadual e Municipal;Rural;Capital;8,48;674,01;698,92
2021;11;Rondônia;Total - Estadual e Municipal;Rural;Interior;9,85;675,51;684,16
2021;11;Rondônia;Total - Federal, Estadual e Municipal;Total;Total;25,22;702;713,4
2021;11;Rondônia;Total - Federal, Estadual e Municipal;Total;Capital;22,6;697,97;700,49
2021;11;Rondônia;Total - Federal, Estadual e Municipal;Total;Interior;26,31;703,69;718,8
2021;11;Rondônia;Total - Federal, Estadual e Municipal;Urbana;Total;27,16;705,32;716,48
2021;11;Rondônia;Total - Federal, Estadual e Municipal;Urbana;Capital;24,29;700,83;700,68
2021;11;Rondônia;Total - Federal, Estadual e Municipal;Urbana;Interior;28,37;707,21;723,12
2021;11;Rondônia;Total - Federal, Estadual e Municipal;Rural;Total;9,45;675,08;688,4
2021;11;Rondônia;Total - Federal, Estadual e Municipal;Rural;Capital;8,48;674,01;698,92
2021;11;Rondônia;Total - Federal, Estadual e Municipal;Rural;Interior;9,85;675,51;684,16
2021;14;Roraima;Total - Federal, Estadual, Municipal e Privada;Total;Total;31,45;706,65;741,84
2021;14;Roraima;Total - Federal, Estadual, Municipal e Privada;Total;Capital;43,14;723,98;761,28
2021;14;Roraima;Total - Federal, Estadual, Municipal e Privada;Total;Interior;9,29;673,8;705,02
2021;14;Roraima;Total - Federal, Estadual, Municipal e Privada;Urbana;Total;35,72;713,75;750,12
2021;14;Roraima;Total - Federal, Estadual, Municipal e Privada;Urbana;Capital;43,2;723,92;761,78
2021;14;Roraima;Total - Federal, Estadual, Municipal e Privada;Urbana;Interior;12,56;682,28;714,02
2021;14;Roraima;Total - Federal, Estadual, Municipal e Privada;Rural;Total;8,78;668,94;697,93
2021;14;Roraima;Total - Federal, Estadual, Municipal e Privada;Rural;Capital;41,07;726,1;743,99
2021;14;Roraima;Total - Federal, Estadual, Municipal e Privada;Rural;Interior;4,48;661,34;691,8
2021;14;Roraima;Federal;Total;Total;0;;
2021;14;Roraima;Federal;Total;Capital;0;;
2021;14;Roraima;Federal;Rural;Total;0;;
2021;14;Roraima;Federal;Rural;Capital;0;;
2021;14;Roraima;Estadual;Total;Total;4,17;664,51;714,37
2021;14;Roraima;Estadual;Total;Capital;0;;
2021;14;Roraima;Estadual;Total;Interior;4,17;664,51;714,37
2021;14;Roraima;Estadual;Urbana;Total;0;;
2021;14;Roraima;Estadual;Urbana;Capital;0;;
2021;14;Roraima;Estadual;Urbana;Interior;0;;
2021;14;Roraima;Estadual;Rural;Total;4,17;664,51;714,37
2021;14;Roraima;Estadual;Rural;Capital;0;;
2021;14;Roraima;Estadual;Rural;Interior;4,17;664,51;714,37
2021;14;Roraima;Municipal;Total;Total;28,77;703,47;740,44
2021;14;Roraima;Municipal;Total;Capital;38,18;717,64;759,09
2021;14;Roraima;Municipal;Total;Interior;9,83;674,94;702,88
2021;14;Roraima;Municipal;Urbana;Total;31,14;707,82;747,36
2021;14;Roraima;Municipal;Urbana;Capital;38,08;717,36;759,59
2021;14;Roraima;Municipal;Urbana;Interior;11,98;681,48;713,59
2021;14;Roraima;Municipal;Rural;Total;11,22;671,28;689,24
2021;14;Roraima;Municipal;Rural;Capital;41,07;726,1;743,99
2021;14;Roraima;Municipal;Rural;Interior;4,69;659,3;677,27
2021;14;Roraima;Privada;Total;Total;82,38;774,23;778,23
2021;14;Roraima;Privada;Total;Capital;82,57;774,38;778,66
2021;14;Roraima;Privada;Total;Interior;75;768,64;761,26
2021;14;Roraima;Privada;Urbana;Total;82,38;774,23;778,23
2021;14;Roraima;Privada;Urbana;Capital;82,57;774,38;778,66
2021;14;Roraima;Privada;Urbana;Interior;75;768,64;761,26
2021;14;Roraima;Total - Estadual e Municipal;Total;Total;27,31;701,16;738,89
2021;14;Roraima;Total - Estadual e Municipal;Total;Capital;38,18;717,64;759,09
2021;14;Roraima;Total - Estadual e Municipal;Total;Interior;8,93;673,28;704,71
2021;14;Roraima;Total - Estadual e Municipal;Urbana;Total;31,14;707,82;747,36
2021;14;Roraima;Total - Estadual e Municipal;Urbana;Capital;38,08;717,36;759,59
2021;14;Roraima;Total - Estadual e Municipal;Urbana;Interior;11,98;681,48;713,59
2021;14;Roraima;Total - Estadual e Municipal;Rural;Total;8,78;668,94;697,93
2021;14;Roraima;Total - Estadual e Municipal;Rural;Capital;41,07;726,1;743,99
2021;14;Roraima;Total - Estadual e Municipal;Rural;Interior;4,48;661,34;691,8
2021;14;Roraima;Total - Federal, Estadual e Municipal;Total;Total;27,31;701,16;738,89
2021;14;Roraima;Total - Federal, Estadual e Municipal;Total;Capital;38,18;717,64;759,09
2021;14;Roraima;Total - Federal, Estadual e Municipal;Total;Interior;8,93;673,28;704,71
2021;14;Roraima;Total - Federal, Estadual e Municipal;Urbana;Total;31,14;707,82;747,36
2021;14;Roraima;Total - Federal, Estadual e Municipal;Urbana;Capital;38,08;717,36;759,59
2021;14;Roraima;Total - Federal, Estadual e Municipal;Urbana;Interior;11,98;681,48;713,59
2021;14;Roraima;Total - Federal, Estadual e Municipal;Rural;Total;8,78;668,94;697,93
2021;14;Roraima;Total - Federal, Estadual e Municipal;Rural;Capital;41,07;726,1;743,99
2021;14;Roraima;Total - Federal, Estadual e Municipal;Rural;Interior;4,48;661,34;691,8
2021;42;Santa Catarina;Total - Federal, Estadual, Municipal e Privada;Total;Total;60,79;751,74;762,02
2021;42;Santa Catarina;Total - Federal, Estadual, Municipal e Privada;Total;Capital;54,9;738,78;755,03
2021;42;Santa Catarina;Total - Federal, Estadual, Municipal e Privada;Total;Interior;61,18;752,59;762,48
2021;42;Santa Catarina;Total - Federal, Estadual, Municipal e Privada;Urbana;Total;60,01;751,05;762,28
2021;42;Santa Catarina;Total - Federal, Estadual, Municipal e Privada;Urbana;Capital;54,78;738,61;755,12
2021;42;Santa Catarina;Total - Federal, Estadual, Municipal e Privada;Urbana;Interior;60,37;751,92;762,78
2021;42;Santa Catarina;Total - Federal, Estadual, Municipal e Privada;Rural;Total;71,08;760,79;758,62
2021;42;Santa Catarina;Total - Federal, Estadual, Municipal e Privada;Rural;Capital;63,42;750,3;749,22
2021;42;Santa Catarina;Total - Federal, Estadual, Municipal e Privada;Rural;Interior;71,18;760,93;758,74
2021;42;Santa Catarina;Federal;Total;Total;0;;
2021;42;Santa Catarina;Federal;Total;Interior;0;;
2021;42;Santa Catarina;Federal;Urbana;Total;0;;
2021;42;Santa Catarina;Federal;Urbana;Interior;0;;
2021;42;Santa Catarina;Federal;Rural;Total;0;;
2021;42;Santa Catarina;Federal;Rural;Interior;0;;
2021;42;Santa Catarina;Estadual;Total;Total;43,66;724,11;734,66
2021;42;Santa Catarina;Estadual;Total;Capital;34,15;702,39;736,43
2021;42;Santa Catarina;Estadual;Total;Interior;44,48;726;734,51
2021;42;Santa Catarina;Estadual;Urbana;Total;43,26;723,31;733,48
2021;42;Santa Catarina;Estadual;Urbana;Capital;34,15;702,39;736,43
2021;42;Santa Catarina;Estadual;Urbana;Interior;44,1;725,24;733,2
2021;42;Santa Catarina;Estadual;Rural;Total;50,91;738,71;756,23
2021;42;Santa Catarina;Estadual;Rural;Interior;50,91;738,71;756,23
2021;42;Santa Catarina;Municipal;Total;Total;59,14;752,23;764,27
2021;42;Santa Catarina;Municipal;Total;Capital;33,27;709,54;715,04
2021;42;Santa Catarina;Municipal;Total;Interior;60,04;753,72;765,98
2021;42;Santa Catarina;Municipal;Urbana;Total;57,55;750,96;764,81
2021;42;Santa Catarina;Municipal;Urbana;Capital;31,95;707,75;713,53
2021;42;Santa Catarina;Municipal;Urbana;Interior;58,49;752,55;766,7
2021;42;Santa Catarina;Municipal;Rural;Total;74,78;764,8;758,87
2021;42;Santa Catarina;Municipal;Rural;Capital;63,42;750,3;749,22
2021;42;Santa Catarina;Municipal;Rural;Interior;74,95;765,02;759,02
2021;42;Santa Catarina;Privada;Total;Total;93,38;790,52;792,77
2021;42;Santa Catarina;Privada;Total;Capital;90,54;793,2;806,08
2021;42;Santa Catarina;Privada;Total;Interior;93,92;790,01;790,26
2021;42;Santa Catarina;Privada;Urbana;Total;93,41;790,55;792,84
2021;42;Santa Catarina;Privada;Urbana;Capital;90,54;793,2;806,08
2021;42;Santa Catarina;Privada;Urbana;Interior;93,95;790,05;790,33
2021;42;Santa Catarina;Privada;Rural;Total;87,88;783,42;777,11
2021;42;Santa Catarina;Privada;Rural;Interior;87,88;783,42;777,11
2021;42;Santa Catarina;Total - Estadual e Municipal;Total;Total;55,21;745,1;756,76
2021;42;Santa Catarina;Total - Estadual e Municipal;Total;Capital;33,66;706,34;724,61
2021;42;Santa Catarina;Total - Estadual e Municipal;Total;Interior;56,24;746,94;758,29
2021;42;Santa Catarina;Total - Estadual e Municipal;Urbana;Total;53,81;743,72;756,61
2021;42;Santa Catarina;Total - Estadual e Municipal;Urbana;Capital;32,95;705,3;724,02
2021;42;Santa Catarina;Total - Estadual e Municipal;Urbana;Interior;54,87;745,67;758,26
2021;42;Santa Catarina;Total - Estadual e Municipal;Rural;Total;70,92;760,58;758,44
2021;42;Santa Catarina;Total - Estadual e Municipal;Rural;Capital;63,42;750,3;749,22
2021;42;Santa Catarina;Total - Estadual e Municipal;Rural;Interior;71,02;760,72;758,56
2021;42;Santa Catarina;Total - Federal, Estadual e Municipal;Total;Total;55,21;745,1;756,76
2021;42;Santa Catarina;Total - Federal, Estadual e Municipal;Total;Capital;33,66;706,34;724,61
2021;42;Santa Catarina;Total - Federal, Estadual e Municipal;Total;Interior;56,24;746,94;758,29
2021;42;Santa Catarina;Total - Federal, Estadual e Municipal;Urbana;Total;53,81;743,72;756,61
2021;42;Santa Catarina;Total - Federal, Estadual e Municipal;Urbana;Capital;32,95;705,3;724,02
2021;42;Santa Catarina;Total - Federal, Estadual e Municipal;Urbana;Interior;54,87;745,67;758,26
2021;42;Santa Catarina;Total - Federal, Estadual e Municipal;Rural;Total;70,92;760,58;758,44
2021;42;Santa Catarina;Total - Federal, Estadual e Municipal;Rural;Capital;63,42;750,3;749,22
2021;42;Santa Catarina;Total - Federal, Estadual e Municipal;Rural;Interior;71,02;760,72;758,56
2021;28;Sergipe;Total - Federal, Estadual, Municipal e Privada;Total;Total;31,06;704,35;715,81
2021;28;Sergipe;Total - Federal, Estadual, Municipal e Privada;Total;Capital;39,38;723,05;747,79
2021;28;Sergipe;Total - Federal, Estadual, Municipal e Privada;Total;Interior;28,14;697,78;704,57
2021;28;Sergipe;Total - Federal, Estadual, Municipal e Privada;Urbana;Total;32,65;706,95;721,05
2021;28;Sergipe;Total - Federal, Estadual, Municipal e Privada;Urbana;Capital;39,38;723,05;747,79
2021;28;Sergipe;Total - Federal, Estadual, Municipal e Privada;Urbana;Interior;29,54;699,5;708,69
2021;28;Sergipe;Total - Federal, Estadual, Municipal e Privada;Rural;Total;23,72;692,33;691,54
